"","county_fips","county","state","self_employed","divorce_marriage","living_alone","living_alone_65over","living_grandchildren","carpool_drive_alone","libertarian16","religious_adherents","living_alone_reverse","living_alone_65over_reverse","divorce_marriage_reverse","libertarian_vote_reverse","self_employed_reverse","county_collectivism_raw","county_collectivism_score"
"1",1001,"Autauga","Alabama",0.071144599,0.233674083,0.272054868,0.121436256,0.031403417,0.086610081,0.014756757,0.514395034,0.727945132,0.878563744,4.27946474491996,0.985243243,0.928855401,2.17651933865459,34.9926248375025
"2",1003,"Baldwin","Alabama",0.140647435,0.210865435,0.283551023,0.131704147,0.037751966,0.084999652,0.016770461,0.536534537,0.716448977,0.868295853,4.74236092795389,0.983229539,0.859352565,0.81621462703347,32.0175086988589
"3",1005,"Barbour","Alabama",0.100094652,0.379058547,0.343944099,0.16648181,0.042477322,0.126388077,0.005632267,0.687071324,0.656055901,0.83351819,2.63811489785508,0.994367733,0.899905348,1.10239471497715,32.6434118446218
"4",1007,"Bibb","Alabama",0.083474885,0.304868914,0.300304878,0.119456763,0.064062939,0.080197322,0.008927929,0.488359575,0.699695122,0.880543237,3.28009827856703,0.991072071,0.916525115,2.97889248523933,36.7474914326301
"5",1009,"Blount","Alabama",0.109953331,0.211325701,0.254092296,0.12424859,0.045938013,0.110977023,0.008688254,0.573189705,0.745907704,0.87575141,4.73203209674908,0.991311746,0.890046669,3.88747057749869,38.7346383728751
"6",1011,"Bullock","Alabama",0.075053419,0.27738764,0.317391304,0.140289855,0.044971893,0.098773006,0.002783753,0.472530656,0.682608696,0.859710145,3.60506329698036,0.997216247,0.924946581,2.0405771757827,34.695306362291
"7",1013,"Butler","Alabama",0.060440294,0.30760165,0.317346796,0.154536531,0.04661469,0.097564808,0.004845322,0.611254002,0.682653204,0.845463469,3.25095785409474,0.995154678,0.939559706,2.41077794845496,35.5049707587357
"8",1015,"Calhoun","Alabama",0.073319179,0.334123452,0.315552771,0.135457454,0.047207354,0.109857938,0.015196492,0.718398159,0.684447229,0.864542546,2.99290574790302,0.984803508,0.926680821,2.62577049028186,35.9751799518766
"9",1017,"Chambers","Alabama",0.074177282,0.296178344,0.280833904,0.128661645,0.067470956,0.103093605,0.007552598,0.557373749,0.719166096,0.871338355,3.37634408544063,0.992447402,0.925822718,4.38179962226071,39.8157831386821
"10",1019,"Cherokee","Alabama",0.096131415,0.229219144,0.306191858,0.157747324,0.037459283,0.093085415,0.009812429,0.502623043,0.693808142,0.842252676,4.36263735458326,0.990187571,0.903868585,0.84091831664692,32.071538024072
"11",1021,"Chilton","Alabama",0.106917572,0.221179764,0.238379304,0.119130589,0.031350106,0.129901639,0.008745349,0.736681921,0.761620696,0.880869411,4.52120927301469,0.991254651,0.893082428,4.64219442117881,40.3852913981638
"12",1023,"Choctaw","Alabama",0.054721977,0.218544367,0.355967865,0.172532517,0.059404776,0.103923097,0.00461402,0.614844058,0.644032135,0.827467483,4.57572992489896,0.99538598,0.945278023,2.82335271620684,36.4073111236918
"13",1025,"Clarke","Alabama",0.089401862,0.289276486,0.351612115,0.134709331,0.06111869,0.055890805,0.004684616,0.756746221,0.648387885,0.865290669,3.45690039943309,0.995315384,0.910598138,2.68671612321987,36.1084738635897
"14",1027,"Clay","Alabama",0.117715392,0.154251317,0.26071103,0.121969006,0.017773019,0.097334878,0.010162824,0.686639505,0.73928897,0.878030994,6.48292682000245,0.989837176,0.882284608,3.19349258186095,37.216842310679
"15",1029,"Cleburne","Alabama",0.091883345,0.233516484,0.305676098,0.17253949,0.061085271,0.128463476,0.00917899,0.785666844,0.694323902,0.82746051,4.28235293230948,0.99082101,0.908116655,3.96388733421931,38.9017691078054
"16",1031,"Coffee","Alabama",0.10750321,0.277392317,0.288120611,0.130383539,0.033710571,0.105585901,0.013309582,0.693388198,0.711879389,0.869616461,3.60500251346183,0.986690418,0.89249679,2.07669048096762,34.7742896049112
"17",1033,"Colbert","Alabama",0.090663957,0.300150247,0.294335081,0.132596923,0.025841459,0.090934449,0.013747646,0.603054502,0.705664919,0.867403077,3.33166475788374,0.986252354,0.909336043,0.896769045140238,32.1936888938557
"18",1035,"Conecuh","Alabama",0.077987756,0.249202128,0.400853357,0.188636874,0.033389853,0.103147398,0.004832291,0.434853842,0.599146643,0.811363126,4.01280682482776,0.995167709,0.922012244,-1.63416602232351,26.6582925221877
"19",1037,"Coosa","Alabama",0.073164426,0.265114091,0.275568892,0.134783696,0.022294725,0.15323646,0.006450043,0.4718398,0.724431108,0.865216304,3.77196095548162,0.993549957,0.926835574,2.5064320831937,35.7141754740895
"20",1039,"Covington","Alabama",0.08952949,0.3196767,0.313512752,0.166478794,0.054424272,0.091375613,0.007875032,0.578466862,0.686487248,0.833521206,3.1281604195739,0.992124968,0.91047051,1.45019424216905,33.4040825807601
"21",1041,"Crenshaw","Alabama",0.121784879,0.292662819,0.33994627,0.140731556,0.058590467,0.160833954,0.007077526,0.609519479,0.66005373,0.859268444,3.41690141377337,0.992922474,0.878215121,2.83266951435364,36.427687849796
"22",1043,"Cullman","Alabama",0.115517241,0.253133347,0.25248893,0.125976998,0.041960659,0.128479072,0.012112984,0.626101109,0.74751107,0.874023002,3.9504870134712,0.987887016,0.884482759,3.48146699321362,37.8466698128646
"23",1045,"Dale","Alabama",0.090091085,0.308222446,0.323041237,0.135721649,0.031190895,0.111030126,0.01285961,0.503527551,0.676958763,0.864278351,3.2444100453346,0.98714039,0.909908915,0.43929495865743,31.1931494367188
"24",1047,"Dallas","Alabama",0.091023052,0.375711941,0.402358842,0.18409815,0.051511335,0.084765178,0.003062885,0.551115387,0.597641158,0.81590185,2.66161356846521,0.996937115,0.908976948,-1.03041212483882,27.9787598769138
"25",1049,"De Kalb","Alabama",0.120965387,0.212822165,0.26597898,0.127286882,0.045332606,0.14884637,0.012250869,0.632136074,0.73402102,0.872713118,4.69875870307024,0.987749131,0.879034613,4.02009482908026,39.0247002596605
"26",1051,"Elmore","Alabama",0.06710828,0.231434593,0.240243599,0.104990057,0.031054545,0.064468843,0.014066789,0.461847983,0.759756401,0.895009943,4.32087522888162,0.985933211,0.93289172,2.69461583383741,36.1257512841177
"27",1053,"Escambia","Alabama",0.076133909,0.357678215,0.366687145,0.17232376,0.036540962,0.070300429,0.00842551,0.655222135,0.633312855,0.82767624,2.79580907660255,0.99157449,0.923866091,-0.622427072686085,28.8710620961264
"28",1055,"Etowah","Alabama",0.09148917,0.309169952,0.302879534,0.148642726,0.041659117,0.081250974,0.01241728,0.810646197,0.697120466,0.851357274,3.23446697692019,0.98758272,0.90851083,2.13266255447206,34.8967058678071
"29",1057,"Fayette","Alabama",0.10292249,0.252316465,0.299365131,0.164251994,0.051306413,0.09689781,0.008993399,0.603333129,0.700634869,0.835748006,3.96327683173589,0.991006601,0.89707751,1.8904838679803,34.3670379835002
"30",1059,"Franklin","Alabama",0.09993318,0.255798865,0.304653439,0.135688228,0.023646032,0.179741807,0.014896414,0.625291938,0.695346561,0.864311772,3.9093214897572,0.985103586,0.90006682,2.18577743438178,35.0128731758165
"31",1061,"Geneva","Alabama",0.11046832,0.287212479,0.288422673,0.148686363,0.041597242,0.081182393,0.00920037,0.576503245,0.711577327,0.851313637,3.48174286675058,0.99079963,0.88953168,1.15825962101935,32.7655937220571
"32",1063,"Greene","Alabama",0.119320594,0.400948367,0.478064067,0.269498607,0.034136546,0.235792019,0.001478449,0.276196636,0.521935933,0.730501393,2.49408672613449,0.998521551,0.880679406,-5.08051859116354,19.1207907702511
"33",1065,"Hale","Alabama",0.100681023,0.26681128,0.370164723,0.198593374,0.04573873,0.10798626,0.003961558,0.539330402,0.629835277,0.801406626,3.74796747723709,0.996038442,0.899318977,-0.523456273675209,29.0875206725587
"34",1067,"Henry","Alabama",0.092337112,0.232274843,0.322913551,0.180676039,0.036316695,0.084024235,0.007687109,0.615362184,0.677086449,0.819323961,4.30524454170011,0.992312891,0.907662888,0.467943732654499,31.2558070377275
"35",1069,"Houston","Alabama",0.104795659,0.290948595,0.312591772,0.128734083,0.043551363,0.09532619,0.012831283,0.841803325,0.687408228,0.871265917,3.43703326699344,0.987168717,0.895204341,2.81518279513242,36.3894427271242
"36",1071,"Jackson","Alabama",0.079294291,0.279556871,0.294242864,0.139767779,0.040816327,0.100093765,0.01319673,0.538732193,0.705757136,0.860232221,3.5770896863415,0.98680327,0.920705709,1.75689351356293,34.0748631376742
"37",1073,"Jefferson","Alabama",0.079388033,0.298180177,0.336591496,0.124968961,0.038414654,0.105150408,0.013207879,0.799448957,0.663408504,0.875031039,3.35367699510085,0.986792121,0.920611967,2.56716483292621,35.8470037899292
"38",1075,"Lamar","Alabama",0.073592269,0.227409136,0.26876935,0.169311146,0.024208566,0.104226599,0.00600717,0.695963355,0.73123065,0.830688854,4.39736071113695,0.99399283,0.926407731,2.43703470575728,35.5623967911027
"39",1077,"Lauderdale","Alabama",0.077103556,0.243737982,0.293668436,0.131051076,0.038330145,0.116135174,0.017549163,0.662626651,0.706331564,0.868948924,4.10276638788287,0.982450837,0.922896444,2.77563817423542,36.3029548697919
"40",1079,"Lawrence","Alabama",0.109786065,0.202569304,0.295424429,0.150596305,0.034455278,0.076510721,0.011322814,0.696005805,0.704575571,0.849403695,4.93658209932932,0.988677186,0.890213935,1.68729783668227,33.9226507548907
"41",1081,"Lee","Alabama",0.080470218,0.188950943,0.297824019,0.083310315,0.032182643,0.098303938,0.021814587,0.357906578,0.702175981,0.916689685,5.29237898537506,0.978185413,0.919529782,1.95856272640755,34.5159329396648
"42",1083,"Limestone","Alabama",0.096880848,0.231201019,0.244114902,0.107228041,0.033810905,0.076173249,0.018451798,0.522960317,0.755885098,0.892771959,4.32524045233555,0.981548202,0.903119152,2.3240895453861,35.3153749536193
"43",1085,"Lowndes","Alabama",0.085859941,0.405465288,0.383154211,0.19420145,0.04365514,0.083627043,0.002840909,0.516923674,0.616845789,0.80579855,2.46630236815735,0.997159091,0.914140059,-1.56227877099476,26.8155167968402
"44",1087,"Macon","Alabama",0.084558824,0.327511814,0.355910812,0.148366288,0.044473512,0.124976003,0.004415152,0.596252304,0.644089188,0.851633712,3.05332497104975,0.995584848,0.915441176,1.59077975283396,33.7115565004381
"45",1089,"Madison","Alabama",0.080923897,0.219824027,0.305635806,0.101467077,0.02643936,0.07821583,0.027173779,0.638830564,0.694364194,0.898532923,4.54909326176615,0.972826221,0.919076103,1.33330695310017,33.148438931848
"46",1091,"Marengo","Alabama",0.081718729,0.327538248,0.415367936,0.156389755,0.046477132,0.078075207,0.006066616,0.871500285,0.584632064,0.843610245,3.05307855221843,0.993933384,0.918281271,0.911300256883656,32.2254700398023
"47",1093,"Marion","Alabama",0.100319986,0.296571198,0.311218007,0.15347613,0.027022781,0.104116476,0.009699893,0.559694625,0.688781993,0.84652387,3.37187160028938,0.990300107,0.899680014,0.205767909793215,30.6824035090231
"48",1095,"Marshall","Alabama",0.1039165,0.240474842,0.259059282,0.11850821,0.035006862,0.114934799,0.013095376,0.646365201,0.740940718,0.88149179,4.15843916013468,0.986904624,0.8960835,3.30036294305452,37.4505779829981
"49",1097,"Mobile","Alabama",0.088825735,0.279152593,0.322953542,0.115259547,0.042774972,0.082480479,0.011547146,0.729747908,0.677046458,0.884740453,3.58227014570486,0.988452854,0.911174265,2.6198582070185,35.9622492245162
"50",1099,"Monroe","Alabama",0.080064309,0.284053395,0.370101398,0.167169087,0.043577083,0.044693732,0.005277361,0.656837953,0.629898602,0.832830913,3.52046487597869,0.994722639,0.919935691,-0.0803886519244974,30.0565518173602
"51",1101,"Montgomery","Alabama",0.079293632,0.348737198,0.347254266,0.127985644,0.039505571,0.111547134,0.009677945,0.737846904,0.652745734,0.872014356,2.86748877302157,0.990322055,0.920706368,2.15980676230435,34.9560728391207
"52",1103,"Morgan","Alabama",0.087853046,0.227688481,0.295329556,0.144133822,0.043808834,0.089088592,0.01517021,0.689663834,0.704670444,0.855866178,4.39196570510741,0.98482979,0.912146954,2.46386639146357,35.621080246721
"53",1105,"Perry","Alabama",0.129943503,0.337595908,0.387317073,0.144065041,0.049469257,0.0697419,0.002477647,0.549054165,0.612682927,0.855934959,2.96212121149288,0.997522353,0.870056497,-0.625040853879761,28.8653455073756
"54",1107,"Pickens","Alabama",0.099208063,0.326011056,0.324862346,0.134971057,0.033088235,0.045231238,0.003387487,0.696281964,0.675137654,0.865028943,3.0673806350911,0.996612513,0.900791937,0.814085374177251,32.0128518197923
"55",1109,"Pike","Alabama",0.096568236,0.303745086,0.361703901,0.127375792,0.030963777,0.091369656,0.013100214,0.488412251,0.638296099,0.872624208,3.29223433099425,0.986899786,0.903431764,-0.620334482218856,28.8756387910518
"56",1111,"Randolph","Alabama",0.082665738,0.2375971,0.287661817,0.138389277,0.024179377,0.077570487,0.008267218,0.495925707,0.712338183,0.861610723,4.20880557885597,0.991732782,0.917334262,0.97320987226292,32.3608722730509
"57",1113,"Russell","Alabama",0.087010401,0.293085704,0.327934532,0.107833944,0.032855773,0.084659323,0.008835367,0.61037798,0.672065468,0.892166056,3.41197126421424,0.991164633,0.912989599,1.74049035219838,34.0389878593755
"58",1115,"St Clair","Alabama",0.072798584,0.228318027,0.233790413,0.108103316,0.043526161,0.075398633,0.011372214,0.520685378,0.766209587,0.891896684,4.3798556475788,0.988627786,0.927201416,4.0456550531074,39.0806029073253
"59",1117,"Shelby","Alabama",0.09651935,0.177783906,0.245153743,0.098464954,0.031555125,0.084049741,0.019048233,0.440589354,0.754846257,0.901535046,5.62480610590252,0.980951767,0.90348065,2.72910924002646,36.2011916531417
"60",1119,"Sumter","Alabama",0.092114445,0.269306375,0.322217591,0.141934139,0.042777527,0.115554249,0.00503178,0.405751316,0.677782409,0.858065861,3.71324295609415,0.99496822,0.907885555,1.2745522532864,33.0199367998302
"61",1121,"Talladega","Alabama",0.07048266,0.276057426,0.279736704,0.11449674,0.03939603,0.115646259,0.00751591,0.564267368,0.720263296,0.88550326,3.62243470313311,0.99248409,0.92951734,3.66717487275649,38.2528306566677
"62",1123,"Tallapoosa","Alabama",0.109615385,0.270706825,0.306728312,0.160846818,0.041400338,0.127789833,0.007838783,0.731088572,0.693271688,0.839153182,3.69403320363275,0.992161217,0.890384615,2.317760572622,35.3015328865804
"63",1125,"Tuscaloosa","Alabama",0.084386421,0.216083925,0.296909479,0.096892959,0.034384505,0.12395747,0.014482444,0.49214662,0.703090521,0.903107041,4.62783152425614,0.985517556,0.915613579,3.01635242553577,36.8294198946698
"64",1127,"Walker","Alabama",0.076696165,0.27554836,0.291245246,0.147665669,0.045814808,0.117605667,0.01062811,0.666401396,0.708754754,0.852334331,3.62912702510732,0.98937189,0.923303835,3.11942405586132,37.0548473802899
"65",1129,"Washington","Alabama",0.07073955,0.187576127,0.239375227,0.116600073,0.036143352,0.047140163,0.005900897,0.655315831,0.760624773,0.883399927,5.33116882192583,0.994099103,0.92926045,4.41347239405495,39.8850545112765
"66",1131,"Wilcox","Alabama",0.063378176,0.273641102,0.330539257,0.151718357,0.053480081,0.090976331,0.002140703,0.531415094,0.669460743,0.848281643,3.6544217688467,0.997859297,0.936621824,2.43309417999162,35.5537784854392
"67",1133,"Winston","Alabama",0.130973089,0.257541029,0.249478194,0.119301329,0.026178344,0.257023061,0.008350331,0.582327952,0.750521806,0.880698671,3.88287646392839,0.991649669,0.869026911,4.80172704462541,40.7342044605103
"68",4001,"Apache","Arizona",0.050926434,0.230473965,0.322450217,0.125846558,0.083062277,0.055700909,0.044141571,0.384907832,0.677549783,0.874153442,4.33888487144307,0.955858429,0.949073566,1.04811884933538,32.5247053500914
"69",4003,"Cochise","Arizona",0.098665158,0.268432882,0.337620773,0.182266506,0.033878476,0.11274387,0.047862872,0.454016437,0.662379227,0.817733494,3.72532602023026,0.952137128,0.901334842,-3.71175146990484,22.114415005845
"70",4005,"Coconino","Arizona",0.085438893,0.219404539,0.270055584,0.086646279,0.056378215,0.163199178,0.049812659,0.324436082,0.729944416,0.913353721,4.5577908486205,0.950187341,0.914561107,2.18212564687432,35.0048863682612
"71",4007,"Gila","Arizona",0.121549326,0.290550694,0.330368935,0.199700625,0.033319822,0.19662672,0.035665112,0.330586424,0.669631065,0.800299375,3.44174018734232,0.964334888,0.878450674,-2.94738763520334,23.7861516108781
"72",4009,"Graham","Arizona",0.081271331,0.297232898,0.218006324,0.090031619,0.057601643,0.123686268,0.040469017,0.456777308,0.781993676,0.909968381,3.36436513834347,0.959530983,0.918728669,3.32122786892959,37.4962115658066
"73",4011,"Greenlee","Arizona",0.045564127,0.241129032,0.298728814,0.118038741,0.058156819,0.150426847,0.060606061,0.290494615,0.701271186,0.881961259,4.14715719507388,0.939393939,0.954435873,0.275019518262404,30.8338633813764
"74",4012,"La Paz","Arizona",0.106822755,0.250534524,0.342049153,0.202109752,0.037895422,0.145441389,0.035456226,0.306094099,0.657950847,0.797890248,3.9914658628046,0.964543774,0.893177245,-3.42377434808468,22.7442484360816
"75",4013,"Maricopa","Arizona",0.098794787,0.240893075,0.260687697,0.100242561,0.0369098,0.142551445,0.042761542,0.472375043,0.739312303,0.899757439,4.15121937398989,0.957238458,0.901205213,1.35708323306038,33.2004399237009
"76",4015,"Mohave","Arizona",0.107849469,0.299066633,0.309712196,0.179018378,0.026772812,0.147049121,0.03301102,0.256279687,0.690287804,0.820981622,3.34373644417898,0.96698898,0.892150531,-3.19777264154459,23.2385357224111
"77",4017,"Navajo","Arizona",0.101092172,0.226236426,0.256941302,0.1127113,0.075060797,0.129953771,0.034992803,0.451221455,0.743058698,0.8872887,4.42015469250739,0.965007197,0.898907828,3.55923342719759,38.0167524206906
"78",4019,"Pima","Arizona",0.10012593,0.281659501,0.311003959,0.135590616,0.033459723,0.135234854,0.037045821,0.388417848,0.688996041,0.864409384,3.55038618065293,0.962954179,0.89987407,-1.21790691275373,27.5686908940809
"79",4021,"Pinal","Arizona",0.084012602,0.230119423,0.210931415,0.112033798,0.039545764,0.157281059,0.038673521,0.401061458,0.789068585,0.887966202,4.34556973489369,0.961326479,0.915987398,2.69823964660162,36.1336769082415
"80",4023,"Santa Cruz","Arizona",0.106793049,0.242414496,0.235841691,0.117470422,0.069110512,0.137138571,0.026288566,0.882292475,0.764158309,0.882529578,4.12516584816776,0.973711434,0.893206951,6.25321033733916,43.9087368518434
"81",4025,"Yavapai","Arizona",0.163900415,0.283800939,0.314927446,0.1904601,0.024129735,0.134550648,0.03491481,0.415627686,0.685072554,0.8095399,3.52359651635966,0.96508519,0.836099585,-4.31539850639152,20.7941813663131
"82",4027,"Yuma","Arizona",0.063137789,0.18518696,0.22101556,0.123369667,0.053158111,0.155660377,0.035332956,0.350464241,0.77898444,0.876630333,5.399948246896,0.964667044,0.936862211,3.85259998590461,38.6583730633975
"83",5001,"Arkansas","Arkansas",0.139764319,0.290995826,0.30218021,0.132794633,0.044011346,0.084429825,0.011703511,0.673858534,0.69781979,0.867205367,3.43647540841359,0.988296489,0.860235681,1.24383544933585,32.9527562200821
"84",5003,"Ashley","Arkansas",0.063032887,0.284474826,0.348762858,0.168612733,0.030737705,0.068449762,0.010743802,0.874829504,0.651237142,0.831387267,3.51524953564784,0.989256198,0.936967113,1.04799186911312,32.524427632235
"85",5005,"Baxter","Arkansas",0.136490794,0.253456451,0.332632354,0.205351979,0.020964848,0.160566706,0.02286755,0.489177697,0.667367646,0.794648021,3.94545096822176,0.97713245,0.863509206,-2.74756482041959,24.2231831642157
"86",5007,"Benton","Arkansas",0.107967029,0.166082034,0.222082485,0.080987673,0.032298521,0.105402712,0.022624461,0.48812484,0.777917515,0.919012327,6.02112086368114,0.977375539,0.892032971,4.00930562501956,39.0011032413969
"87",5009,"Boone","Arkansas",0.115692801,0.231636085,0.299762721,0.133337727,0.051963193,0.109685039,0.014335426,0.657265941,0.700237279,0.866662273,4.31711665304652,0.985664574,0.884307199,2.79700688787565,36.3496902844898
"88",5011,"Bradley","Arkansas",0.067022697,0.387632408,0.369110677,0.1672707,0.06402345,0.098438993,0.01080841,0.773162636,0.630889323,0.8327293,2.57976366104044,0.98919159,0.932977303,2.02330043741936,34.6575204877815
"89",5013,"Calhoun","Arkansas",0.054169203,0.321643836,0.289719626,0.173564753,0.048765239,0.114860014,0.019391803,0.911795737,0.710280374,0.826435247,3.10902895711019,0.980608197,0.945830797,3.38163051041843,37.6283179034344
"90",5015,"Carroll","Arkansas",0.161014075,0.2008521,0.253500044,0.138504887,0.026995116,0.13365484,0.013035382,0.438251946,0.746499956,0.861495113,4.97878787426171,0.986964618,0.838985925,0.920057172987972,32.2446222504829
"91",5017,"Chicot","Arkansas",0.106582126,0.390722569,0.383483034,0.179141717,0.044576297,0.061998541,0.008381226,0.556720219,0.616516966,0.820858283,2.55936073147594,0.991618774,0.893417874,-2.05393193403311,25.7402244395657
"92",5019,"Clark","Arkansas",0.069611916,0.233864434,0.299308611,0.127215588,0.02360093,0.167615609,0.012767898,0.78760608,0.700691389,0.872784412,4.27598152868341,0.987232102,0.930388084,4.09243652973041,39.1829184583203
"93",5021,"Clay","Arkansas",0.125176692,0.285528455,0.311067128,0.195282863,0.048035395,0.107433102,0.019230769,0.519447499,0.688932872,0.804717137,3.50227790781833,0.980769231,0.874823308,-1.04425886495437,27.9484757356964
"94",5023,"Cleburne","Arkansas",0.157042404,0.253469086,0.307641634,0.161678901,0.044712197,0.124237603,0.011506381,0.63392821,0.692358366,0.838321099,3.94525429424557,0.988493619,0.842957596,0.8011180669881,31.9844910822578
"95",5025,"Cleveland","Arkansas",0.111187137,0.2734989,0.284828592,0.166666667,0.035799051,0.068073248,0.017590936,0.644503311,0.715171408,0.833333333,3.65632183529806,0.982409064,0.888812863,-0.0170420895062162,30.1950967908269
"96",5027,"Columbia","Arkansas",0.095212305,0.246941046,0.31216458,0.159085101,0.033389518,0.07745754,0.004650423,0.827332135,0.68783542,0.840914899,4.04954954309216,0.995349577,0.904787695,2.12960055209456,34.8900089765797
"97",5029,"Conway","Arkansas",0.134628265,0.308370562,0.267276181,0.137853242,0.043923755,0.15392311,0.012652608,0.512527154,0.732723819,0.862146758,3.24285169607078,0.987347392,0.865371735,2.07325509367209,34.7667760852578
"98",5031,"Craighead","Arkansas",0.112556803,0.252559319,0.270123492,0.101697717,0.037490424,0.116490346,0.028982655,0.604211056,0.729876508,0.898302283,3.95946585522746,0.971017345,0.887443197,2.05339207153134,34.7233337614693
"99",5033,"Crawford","Arkansas",0.108170638,0.248347718,0.246755532,0.111697682,0.035634149,0.084251706,0.025879733,0.52759716,0.753244468,0.888302318,4.02661239673642,0.974120267,0.891829362,1.49879040065796,33.5103670140648
"100",5035,"Crittenden","Arkansas",0.088626873,0.384735092,0.29278528,0.098186905,0.053023663,0.168781165,0.008662968,0.658742188,0.70721472,0.901813095,2.59919102986322,0.991337032,0.911373127,5.11035978897057,41.4092137071672
"101",5037,"Cross","Arkansas",0.100096246,0.305990783,0.257617307,0.129189519,0.081632653,0.146123431,0.015274949,0.580348126,0.742382693,0.870810481,3.26807229353702,0.984725051,0.899903754,5.33448845235689,41.8994044694844
"102",5039,"Dallas","Arkansas",0.058622002,0.309951776,0.370467453,0.220183486,0.054330884,0.093095768,0.009382894,0.670934897,0.629532547,0.779816514,3.2263083403013,0.990617106,0.941377998,-0.0320745608603397,30.1622193423058
"103",5041,"Desha","Arkansas",0.075425191,0.292339301,0.345861395,0.184227678,0.062211982,0.120559115,0.005860416,0.666783677,0.654138605,0.815772322,3.42068273605128,0.994139584,0.924574809,2.34084968748732,35.3520309828349
"104",5043,"Drew","Arkansas",0.076966135,0.297314082,0.297844641,0.170403587,0.043413323,0.095697832,0.016830933,0.803688761,0.702155359,0.829596413,3.36344647139855,0.983169067,0.923033865,1.97394726836525,34.5495804001734
"105",5045,"Faulkner","Arkansas",0.087116922,0.22584281,0.245695839,0.08184235,0.033712971,0.095013199,0.022558619,0.551442129,0.754304161,0.91815765,4.42785847377652,0.977441381,0.912883078,3.40500419166117,37.6794383734958
"106",5047,"Franklin","Arkansas",0.111819665,0.273447447,0.310216257,0.157196122,0.042007001,0.096734977,0.026144756,0.474001287,0.689783743,0.842803878,3.65700982390229,0.973855244,0.888180335,-0.918300327753508,28.2239590694118
"107",5049,"Fulton","Arkansas",0.110614262,0.340471513,0.34623431,0.1958159,0.043969541,0.169157393,0.013894299,0.424761905,0.65376569,0.8041841,2.93710328711113,0.986105701,0.889385738,-0.951720355112285,28.1508662822594
"108",5051,"Garland","Arkansas",0.120484207,0.324331002,0.299329014,0.163257751,0.040487451,0.136511508,0.014436692,0.510730685,0.700670986,0.836742249,3.08326985034875,0.985563308,0.879515793,0.337211620862618,30.9698834411184
"109",5053,"Grant","Arkansas",0.073759959,0.196903484,0.269107351,0.125291715,0.040708272,0.096830986,0.013994307,0.501280766,0.730892649,0.874708285,5.07863029990876,0.986005693,0.926240041,3.15803408315772,37.1392911922841
"110",5055,"Greene","Arkansas",0.108625878,0.32499191,0.271687053,0.13195423,0.028310666,0.12975628,0.017057929,0.467377995,0.728312947,0.86804577,3.07699967054565,0.982942071,0.891374122,0.724986502093946,31.8179840890512
"111",5057,"Hempstead","Arkansas",0.072120977,0.281444414,0.323997281,0.146159075,0.054209446,0.119787718,0.015037594,0.631796661,0.676002719,0.853840925,3.55309947633212,0.984962406,0.927879023,2.60104827224062,35.9211101032249
"112",5059,"Hot Spring","Arkansas",0.088930494,0.28928047,0.271008403,0.126806723,0.03827183,0.153571773,0.020010047,0.506023002,0.728991597,0.873193277,3.45685279064985,0.979989953,0.911069506,2.41970158650657,35.5244876062154
"113",5061,"Howard","Arkansas",0.112047967,0.262327416,0.289816233,0.157733538,0.04753317,0.159554731,0.01283697,0.608916699,0.710183767,0.842266462,3.81203007771022,0.98716303,0.887952033,2.6260989665957,35.9758983609023
"114",5063,"Independence","Arkansas",0.091725385,0.241968815,0.273496567,0.117361448,0.048129027,0.113857621,0.025855737,0.731061205,0.726503433,0.882638552,4.13276396795182,0.974144263,0.908274615,3.50642829503445,37.9012625605441
"115",5065,"Izard","Arkansas",0.156689721,0.311887149,0.334226804,0.173195876,0.075134353,0.113201912,0.013653741,0.494954703,0.665773196,0.826804124,3.20628792563685,0.986346259,0.843310279,0.259537594238131,30.8000029370007
"116",5067,"Jackson","Arkansas",0.109041653,0.526800516,0.335349902,0.137017659,0.042438844,0.127897351,0.01354154,0.529811996,0.664650098,0.862982341,1.89825174734643,0.98645846,0.890958347,0.146706969002846,30.5532315987828
"117",5069,"Jefferson","Arkansas",0.081404472,0.331570078,0.336271522,0.13679051,0.041258894,0.073628602,0.01143122,0.695227475,0.663728478,0.86320949,3.01595368928314,0.98856878,0.918595528,1.23636985956752,32.9364282632541
"118",5071,"Johnson","Arkansas",0.086205164,0.268254262,0.289928276,0.113950904,0.046713465,0.102892713,0.018312052,0.49209678,0.710071724,0.886049096,3.72780656882909,0.981687948,0.913794836,2.24007803956386,35.131633778081
"119",5073,"Lafayette","Arkansas",0.123821765,0.255935614,0.296427169,0.158617982,0.052594172,0.105013193,0.009090909,0.54977806,0.703572831,0.841382018,3.90723269954919,0.990909091,0.876178235,1.58408057634109,33.6969047625375
"120",5075,"Lawrence","Arkansas",0.125077018,0.30347432,0.281176286,0.141531687,0.042435238,0.105921913,0.015633883,0.561235816,0.718823714,0.858468313,3.2951717298518,0.984366117,0.874922982,1.03352651255064,32.4927905178498
"121",5077,"Lee","Arkansas",0.15521327,0.608674464,0.347641145,0.194122196,0.020605847,0.166300768,0.004246285,0.758139535,0.652358855,0.805877804,1.6429143312968,0.995753715,0.84478673,-1.36674500282895,27.2431677961715
"122",5079,"Lincoln","Arkansas",0.09273183,0.424838061,0.279159266,0.156305506,0.014557671,0.097893031,0.01254574,0.401205471,0.720840734,0.843694494,2.35383806631205,0.98745426,0.90726817,-1.46573018694497,27.0266777581423
